ENSEMBL	chromosome_name	start_position	end_position
ENSG00000266256	18	76528652	76670111
ENSG00000247595	11	18588781	18610255
ENSG00000171940	20	53567071	53609907
ENSG00000099326	19	58561931	58573575
ENSG00000122550	7	23105758	23177914
ENSG00000229162	1	24961345	24963097
ENSG00000259408	15	33851785	33856809
ENSG00000020633	1	24899511	24965121
ENSG00000176407	2	84971093	85059472
ENSG00000015592	8	27235308	27258420
ENSG00000251194	11	35212550	35214007
ENSG00000255443	11	35210343	35214985
ENSG00000151503	11	134150113	134225504
ENSG00000260352	16	18926863	18937043
ENSG00000049130	12	88492793	88580851
ENSG00000145242	4	65319563	65670495
ENSG00000057608	10	5765223	5842132
ENSG00000165934	14	92121969	92172145
ENSG00000106636	7	44200959	44214294
ENSG00000116584	1	155946851	156007070
ENSG00000111790	12	26938470	26966650
ENSG00000188643	1	153606886	153613145
ENSG00000117222	1	205086142	205122015
ENSG00000159339	1	17308195	17364004
ENSG00000148308	9	133030675	133058503
ENSG00000102893	16	47461123	47701523
ENSG00000039650	19	49859882	49878351
ENSG00000185112	3	194685883	194689037
ENSG00000189334	1	153614255	153616986
ENSG00000151303	10	86992406	87010203
ENSG00000112983	5	138139770	138178953
ENSG00000269713	1	149054027	149103561
ENSG00000137274	6	3118374	3153578
ENSG00000141756	17	41812680	41823213
ENSG00000273706	17	36936785	36944612
ENSG00000100417	22	41576900	41589871
ENSG00000251034	8	22481588	22553444
ENSG00000206417	3	129315392	129326225
ENSG00000100220	22	32387582	32412248
ENSG00000146733	7	56011051	56051604
ENSG00000224812	10	44793119	44959724
ENSG00000136378	15	78759206	78811464
ENSG00000105063	19	55229779	55259017
ENSG00000168453	8	22114419	22133384
ENSG00000009307	1	114716913	114758676
ENSG00000197632	18	63871692	63903888
ENSG00000260342	16	18788063	18801519
ENSG00000239335	12	66130751	66134449
ENSG00000060688	1	31259568	31296788
ENSG00000239415	21	46251549	46254133
ENSG00000145423	4	153780591	153789083
ENSG00000163739	4	73869393	73871308
ENSG00000262484	19	38908980	38912186
ENSG00000215424	21	46229196	46259390
ENSG00000119655	14	74476192	74494177
ENSG00000109066	17	74776499	74839753
ENSG00000173706	3	124965710	125055997
ENSG00000137965	1	78649796	78664078
ENSG00000105369	19	41877279	41881372
ENSG00000104998	19	14031762	14053218
ENSG00000167491	19	19385826	19508932
ENSG00000123739	4	109709989	109730070
ENSG00000001084	6	53497341	53616970
ENSG00000278834	17	40648300	40649718
ENSG00000043462	5	170246233	170297815
ENSG00000163218	1	153330120	153348841
ENSG00000183765	22	28687743	28742422
ENSG00000115657	2	219209772	219218994
ENSG00000164104	4	173331376	173334432
ENSG00000173273	8	9555912	9782346
ENSG00000082898	2	61476032	61538741
ENSG00000277957	17	7563287	7578715
ENSG00000112282	6	131573966	131628242
ENSG00000149823	11	65089324	65111862
ENSG00000142178	21	43414483	43427131
ENSG00000177725	8	22169338	22171708
ENSG00000265494	17	13909231	13911212
ENSG00000267638	17	44115912	44120595
ENSG00000177602	17	3723903	3726699
ENSG00000128594	7	128027071	128032107
ENSG00000136444	17	50478860	50485974
ENSG00000116815	1	116514534	116571039
ENSG00000182809	14	105472962	105480162
ENSG00000117751	1	27830782	27851676
ENSG00000262580	17	80200673	80205949
ENSG00000198324	12	111360651	111369121
ENSG00000137745	11	102942995	102955732
ENSG00000113845	3	119498547	119525090
ENSG00000083457	17	3714628	3801188
ENSG00000083937	3	87227271	87255556
ENSG00000092295	14	24249114	24264432
ENSG00000128563	7	102363872	102426676
ENSG00000273174	3	129123439	129124003
ENSG00000214293	7	77657659	77696277
ENSG00000104112	15	51681492	51721026
ENSG00000129245	17	7591230	7614897
ENSG00000135316	6	85607779	85644063
ENSG00000108669	17	78674048	78782297
ENSG00000161551	19	51804816	51890950
ENSG00000137936	1	93561741	93847150
ENSG00000167840	17	5105269	5123162
ENSG00000140939	16	67170154	67175735
ENSG00000109339	4	85990007	86594625
ENSG00000105185	19	32581190	32587453
ENSG00000138036	2	43774039	43810010
ENSG00000110429	11	33740939	33774543
ENSG00000107551	10	44959407	44995891
ENSG00000070770	16	58157907	58198106
ENSG00000105229	19	4007736	4039386
ENSG00000165959	14	95181940	95319908
ENSG00000120896	8	22544986	22575788
ENSG00000141564	17	80544819	80966371
ENSG00000183715	11	132414977	133532501
ENSG00000105419	19	47403124	47419527
ENSG00000116641	1	62454298	62688386
ENSG00000160294	21	46235133	46286297
ENSG00000275367	12	8217758	8221115
ENSG00000057935	2	42494569	42756947
ENSG00000226711	12	8180209	8216151
ENSG00000163781	3	133598175	133662380
ENSG00000024048	6	42564029	42693505
ENSG00000136111	13	75283503	75482169
ENSG00000113361	5	31193686	31329146
ENSG00000157837	12	120762510	120904358
ENSG00000264107	17	31090787	31095450
ENSG00000198346	19	53467733	53496255
ENSG00000142676	1	23691742	23696835
ENSG00000143641	1	230057990	230282122
ENSG00000197506	9	84275457	84340758
ENSG00000198756	1	183929854	184037729
ENSG00000107874	10	102423245	102432584
ENSG00000126860	17	31316410	31321749
ENSG00000204859	1	6579994	6589280
ENSG00000112739	6	4021267	4064983
ENSG00000167513	16	88803789	88809258
ENSG00000204054	9	129476946	129513687
ENSG00000198482	19	52527652	52564464
ENSG00000163754	3	148991408	149031775
ENSG00000280279	17	64099	76866
ENSG00000013374	7	151341772	151378449
ENSG00000083750	X	55717749	55758774
ENSG00000234327	17	5111468	5115004
ENSG00000224407	1	230280312	230281893
ENSG00000265118	17	31305213	31318831
ENSG00000168487	8	22165140	22212326
ENSG00000074621	15	65611366	65660995
ENSG00000172771	3	129401321	129428651
ENSG00000142675	1	26177484	26189884
ENSG00000174599	4	117083554	117085576
ENSG00000182256	15	26971181	27541984
ENSG00000076201	3	47381011	47413435
ENSG00000177614	1	230314490	230426332
ENSG00000126861	17	31272013	31297539
ENSG00000113649	5	146447311	146511961
ENSG00000073754	1	157830911	157898256
ENSG00000212719	17	21428263	21574517
ENSG00000143514	1	223779893	223845954
ENSG00000269044	19	16633797	16635269
ENSG00000230266	3	195147871	195152790
ENSG00000183853	1	157993273	158100262
ENSG00000173950	3	195068284	195271159
ENSG00000206052	18	69400888	69849087
ENSG00000142408	19	53962937	53990215
ENSG00000169885	1	1915108	1917296
ENSG00000257315	1	203795714	203854999
ENSG00000003393	2	201700267	201782112
ENSG00000132842	5	78000522	78294762
ENSG00000070061	9	108866898	108934328
ENSG00000181045	17	80219699	80253500
ENSG00000167562	19	52555822	52587174
ENSG00000123992	2	219372043	219400022
ENSG00000112081	6	36594353	36605600
ENSG00000187013	17	61411751	61413280
ENSG00000135677	12	64713445	64759431
ENSG00000182185	14	67819779	68730218
ENSG00000163220	1	153357854	153361023
ENSG00000129204	17	5116032	5175034
ENSG00000198836	3	193593144	193697811
ENSG00000114383	3	50320027	50328251
ENSG00000197312	1	15617458	15669044
ENSG00000059915	10	102402617	102421539
ENSG00000131504	5	141515016	141619055
ENSG00000135835	1	180912897	180951614
ENSG00000172780	3	129087569	129122801
ENSG00000166575	11	87037844	87328824
ENSG00000267263	17	77469068	77471045
ENSG00000110046	11	64894546	64917211
ENSG00000250326	4	142933195	143184861
ENSG00000138071	2	65227788	65271253
ENSG00000197980	3	156825481	157046129
ENSG00000163221	1	153373711	153375621
ENSG00000226383	2	156011530	156254950
ENSG00000186583	8	144012280	144047114
ENSG00000185787	15	78810487	78898139
ENSG00000075856	12	108522214	108561400
ENSG00000117148	1	17755333	17827063
ENSG00000270894	17	35818399	35823713
ENSG00000169371	15	75598083	75626469
ENSG00000133059	1	205142505	205211702
ENSG00000136044	12	105173297	105236203
ENSG00000121594	3	119524293	119559614
ENSG00000251095	4	89410960	89726752
ENSG00000174137	4	1617915	1684313
ENSG00000035862	17	78852977	78925387
ENSG00000068796	5	62306162	62391025
ENSG00000164494	6	107152562	107459564
ENSG00000272656	3	139349024	139349371
ENSG00000102755	13	28300346	28495145
ENSG00000141429	18	35581117	35711834
ENSG00000165312	10	23439075	23442377
ENSG00000138640	4	88725955	89111398
ENSG00000177990	12	63558913	63668939
ENSG00000128578	7	129434432	129488399
ENSG00000007264	19	3777970	3802129
ENSG00000240291	10	18513115	18545651
ENSG00000152700	5	134601149	134649271
ENSG00000153814	7	27830573	28180795
ENSG00000173200	3	122577628	122639047
ENSG00000177646	3	128879596	128924003
ENSG00000111729	12	8123617	8138607
ENSG00000175110	3	139005806	139360497
ENSG00000078018	2	209424047	209734118
ENSG00000204348	6	31969810	31972290
ENSG00000276570	19	55227219	55230279
ENSG00000129932	19	3490821	3500674
ENSG00000162600	1	58415384	58546802
ENSG00000161682	17	44353215	44363853
ENSG00000180089	19	55226638	55228784
ENSG00000276966	6	26204610	26205021
ENSG00000178404	17	78870910	78903217
ENSG00000267601	17	78855478	78855844
ENSG00000100376	22	45308968	45341955
ENSG00000090470	15	65117379	65133808
ENSG00000168036	3	41194741	41260096
ENSG00000229809	16	30569672	30572734
ENSG00000071537	14	81471547	81533853
ENSG00000162813	1	220057482	220090462
ENSG00000261286	16	84459259	84467361
ENSG00000277851	12	92247697	92363832
ENSG00000240057	3	113019468	113184377
ENSG00000269873	19	54438010	54438346
ENSG00000277791	17	38752741	38764225
ENSG00000127081	9	92844182	92878038
ENSG00000259494	15	88459477	88467390
ENSG00000174891	3	158105855	158545730
ENSG00000205542	X	12975110	12977227
ENSG00000122126	X	129539849	129592561
ENSG00000172346	22	41561010	41577741
ENSG00000049239	1	9234774	9271337
ENSG00000101938	X	110673856	110795819
ENSG00000167711	17	1742836	1755265
ENSG00000141252	17	508503	721717
ENSG00000151702	11	128686535	128813267
ENSG00000247828	5	88268868	88439337
ENSG00000078747	20	34363241	34540748
ENSG00000135679	12	68808177	68845544
ENSG00000127720	12	82358528	82479239
ENSG00000251022	4	82893009	82900960
ENSG00000113638	5	40512333	40755963
ENSG00000149503	11	62123998	62153169
ENSG00000166170	14	103556545	103562657
ENSG00000253182	8	29548171	29564341
ENSG00000166086	11	134069071	134152001
ENSG00000163608	3	113002444	113019861
ENSG00000188827	16	3581181	3611606
ENSG00000107872	10	102419189	102423136
ENSG00000100483	14	50108632	50116600
ENSG00000092439	15	50552473	50686797
ENSG00000243660	10	43436841	43483181
ENSG00000165898	14	74493756	74497106
ENSG00000196290	2	200889327	200903938
ENSG00000148943	11	27494418	27506769
ENSG00000100276	22	29312933	29319679
ENSG00000117154	1	18107798	18378483
ENSG00000187867	19	14053363	14062076
ENSG00000273216	22	29316744	29317220
ENSG00000189171	1	153618787	153631360
ENSG00000188428	6	8013567	8064396
ENSG00000135775	1	230642481	230693982
ENSG00000235848	2	37949911	38067041
ENSG00000230107	22	42438023	42446195
ENSG00000107105	9	23690104	23826337
ENSG00000164318	5	38258409	38465480
ENSG00000174348	1	53062052	53085501
ENSG00000099985	22	30262829	30266851
ENSG00000087460	20	58839718	58911192
ENSG00000115998	2	70149885	70248615
ENSG00000204899	13	72708367	72727629
ENSG00000159871	19	43785874	43827206
ENSG00000122870	10	58512872	58831435
ENSG00000124802	6	8073360	8102559
ENSG00000132832	20	44656451	44696096
ENSG00000188517	4	108808725	109302752
ENSG00000178127	18	9102630	9134345
ENSG00000173867	15	88459501	88546585
ENSG00000257595	12	111369261	111403310
ENSG00000107021	9	128787253	128810430
ENSG00000140543	15	88494440	88546681
ENSG00000143919	2	44361947	44772592
ENSG00000198093	19	51889235	51905040
ENSG00000150672	11	83455012	85627922
ENSG00000184432	3	139353946	139389736
ENSG00000102024	X	115561174	115650861
ENSG00000237200	1	22517474	22519708
ENSG00000140995	16	89948697	89968060
ENSG00000126215	14	103697609	103715504
ENSG00000232973	2	38073447	38231651
ENSG00000181991	15	88467453	88480776
ENSG00000068001	3	50317790	50322782
ENSG00000154127	11	122655722	122814473
ENSG00000154269	6	131628442	131747418
ENSG00000100577	14	77320996	77331597
ENSG00000090263	7	141002610	141015228
ENSG00000184677	1	22428838	22531157
ENSG00000176024	19	51927147	51948759
ENSG00000160678	1	153627926	153632039
ENSG00000133069	1	205227946	205285632
ENSG00000117419	1	44221070	44355260
ENSG00000163545	1	205302063	205321745
ENSG00000197162	16	30573740	30585769
ENSG00000254703	11	128691672	128696023
ENSG00000118292	1	150268200	150280916
ENSG00000143889	2	38561969	38603586
ENSG00000163960	3	196347662	196432430
ENSG00000136717	2	127048027	127107288
ENSG00000090975	12	122983480	123151090
ENSG00000069329	16	46656132	46689518
ENSG00000170144	2	177212563	177223958
ENSG00000253414	8	37516399	37521447
ENSG00000239791	16	30572039	30583860
ENSG00000267838	19	54438665	54439544
ENSG00000253161	8	37421341	37554183
ENSG00000139567	12	51906908	51923361
ENSG00000106538	7	150338317	150341662
ENSG00000272645	1	223951394	223992625
ENSG00000116977	1	236518000	236552981
ENSG00000058262	3	128051641	128071683
ENSG00000162738	1	160400564	160428670
ENSG00000196391	15	90352284	90369146
ENSG00000161956	17	7561919	7571969
ENSG00000272030	1	153631438	153634397
ENSG00000162873	1	205336061	205357090
ENSG00000102100	X	48903180	48911958
ENSG00000162300	11	65084210	65088398
ENSG00000078668	8	42391624	42405937
ENSG00000236953	13	21376977	21377874
ENSG00000115290	2	164492417	164621482
ENSG00000259436	19	42152569	42157523
ENSG00000165474	13	20187463	20192938
ENSG00000242375	9	97195351	97197687
ENSG00000239264	6	7881517	7910788
ENSG00000139410	12	113422380	113438276
ENSG00000083535	13	72782133	73016461
ENSG00000250075	4	67417305	67468251
ENSG00000106052	7	27739331	27844564
ENSG00000242828	3	80761042	80788963
ENSG00000160679	1	153633982	153646306
ENSG00000185215	14	103121476	103137439
ENSG00000125503	19	55090914	55117637
ENSG00000171621	1	9292894	9369532
ENSG00000185052	20	19212642	19722926
ENSG00000260179	1	1249777	1251334
ENSG00000181924	11	73872667	73876901
ENSG00000167332	11	4680171	4697854
ENSG00000235298	9	83972233	83975777
ENSG00000139718	12	121804009	121832656
ENSG00000185291	X	1336616	1382689
ENSG00000168477	6	32041153	32115334
ENSG00000112394	6	111087503	111231194
ENSG00000103154	16	83968244	84002776
ENSG00000127152	14	99169287	99272197
ENSG00000198399	2	24202864	24360536
ENSG00000278467	1	223994262	223995196
ENSG00000251580	4	6648695	6673965
ENSG00000188811	13	39038306	39050109
ENSG00000105963	7	897900	955407
ENSG00000149541	11	62615296	62622154
ENSG00000236104	6	33314406	33317942
ENSG00000165912	11	47177522	47186443
ENSG00000180263	12	95076749	95217482
ENSG00000256751	12	14567393	14624191
ENSG00000121316	12	14503661	14567883
ENSG00000101049	20	43558968	43588237
ENSG00000258623	14	68683411	68685565
ENSG00000143321	1	156742109	156766925
ENSG00000164587	5	150442635	150449739
ENSG00000198689	X	135973841	136047269
ENSG00000109943	11	122838500	122872643
ENSG00000281406	1	205434885	205457091
ENSG00000075711	3	197042560	197299330
ENSG00000197043	5	151100706	151157785
ENSG00000175215	12	57819927	57846729
ENSG00000250131	4	177442519	177681381
ENSG00000172927	11	69294151	69341682
ENSG00000273117	7	155295918	155297541
ENSG00000132394	3	128153481	128408646
ENSG00000074660	17	1633858	1645744
ENSG00000071626	19	1407569	1435687
ENSG00000197386	4	3041363	3243957
ENSG00000172765	3	129647792	129893711
ENSG00000083444	1	11934205	11975538
ENSG00000164093	4	110617423	110642123
ENSG00000099860	19	2476122	2478259
ENSG00000123297	12	57782761	57808071
ENSG00000157851	2	26847747	26950351
ENSG00000134283	12	42238447	42459715
ENSG00000233098	17	20868433	21002276
ENSG00000170846	4	6663396	6676755
ENSG00000196865	10	113854661	113917194
ENSG00000166750	17	35243071	35273655
ENSG00000091831	6	151656691	152129619
ENSG00000135905	2	224765090	225042468
ENSG00000153391	18	35452230	35497979
ENSG00000165119	9	83968083	83980616
ENSG00000175792	3	128064778	128153914
ENSG00000196642	9	136807943	136841187
ENSG00000113615	5	134648785	134727909
ENSG00000162664	1	89995110	90035533
ENSG00000139514	13	29509414	29595688
ENSG00000187240	11	103109410	103479863
ENSG00000060558	19	3136033	3163749
ENSG00000198925	2	219219380	219229717
ENSG00000174652	19	9412429	9435573
ENSG00000162739	1	160485030	160523262
ENSG00000081189	5	88717117	88904257
ENSG00000186105	5	62578819	62581446
ENSG00000267551	19	3141576	3155175
ENSG00000150281	16	30896614	30903547
ENSG00000162951	2	80288351	80304752
ENSG00000139874	14	38207904	38213067
ENSG00000277147	1	149606209	149705716
ENSG00000138363	2	215311956	215349773
ENSG00000119922	10	89283694	89309271
ENSG00000143756	1	224114111	224162047
ENSG00000198860	1	184051651	184123978
ENSG00000158473	1	158178030	158186427
ENSG00000148290	9	133351758	133356676
ENSG00000260877	11	69299274	69372512
ENSG00000135094	12	113392445	113426301
ENSG00000082213	5	31532287	31555053
ENSG00000160613	11	117204337	117232525
ENSG00000186174	11	118893875	118925926
ENSG00000275183	19	54461732	54463778
ENSG00000053900	4	25377263	25418498
ENSG00000229337	2	177111036	177212662
ENSG00000226696	19	54444807	54449430
ENSG00000125743	19	45687460	45692569
ENSG00000087903	19	5993164	6199572
ENSG00000122490	18	79902420	79951657
ENSG00000143294	1	156750610	156800815
ENSG00000002726	7	150824627	150861504
ENSG00000261433	17	10658542	10659082
ENSG00000174307	1	201464278	201469237
ENSG00000153714	9	12775020	12823060
ENSG00000065613	10	103967140	104029233
ENSG00000175066	3	142157527	142225592
ENSG00000185862	17	31303770	31314105
ENSG00000107165	9	12685439	12710285
ENSG00000184635	19	19900913	19963464
ENSG00000111300	12	112026689	112108796
ENSG00000232110	10	89283636	89292125
ENSG00000168874	2	85751344	85791383
ENSG00000233175	17	45238028	45241734
ENSG00000158161	1	27970344	28088637
ENSG00000112237	6	99542387	99568825
ENSG00000145675	5	68215756	68301821
ENSG00000157927	7	4797055	4883716
ENSG00000072274	3	196027183	196082096
ENSG00000250132	12	974133	991190
ENSG00000006062	17	45263119	45317029
ENSG00000076928	19	41883173	41930150
ENSG00000203644	3	129847048	129847957
ENSG00000179222	X	51803007	51902354
ENSG00000136897	9	101387633	101398618
ENSG00000135541	6	135283407	135498434
ENSG00000272267	8	9555144	9556520
ENSG00000164897	7	151081085	151083493
ENSG00000144040	2	72942036	73075619
ENSG00000198855	12	108515277	108525837
